t_s,zoom_state
3.2032,4.4000
3.2085,4.4000
3.2191,4.4000
3.2295,4.4000
3.2395,4.4000
3.2494,4.4000
3.2597,4.4000
3.2694,4.4000
3.2806,4.3000
3.2895,4.3000
3.2995,4.3000
3.3109,4.3000
3.3199,4.3000
3.3290,4.3000
3.3393,4.3000
3.3488,4.3000
3.3599,4.3000
3.3701,4.3000
3.3787,4.3000
3.3893,4.3000
3.4012,4.2000
3.4095,4.2000
3.4189,4.2000
3.4287,4.2000
3.4396,4.2000
3.4491,4.2000
3.4594,4.2000
3.4691,4.2000
3.4800,4.2000
3.4890,4.2000
3.4993,4.2000
3.5094,4.2000
3.5188,4.2000
3.5301,4.2000
3.5391,4.2000
3.5513,4.2000
3.5590,4.2000
3.5687,4.1000
3.5789,4.1000
3.5888,4.1000
3.5993,4.1000
3.6096,4.1000
3.6193,4.1000
3.6293,4.1000
3.6397,4.1000
3.6508,4.1000
3.6592,4.1000
3.6692,4.1000
3.6792,4.1000
3.6903,4.1000
3.6993,4.1000
3.7112,4.1000
3.7199,4.1000
3.7302,4.1000
3.7392,4.1000
3.7495,4.1000
3.7600,4.1000
3.7694,4.1000
3.7804,4.1000
3.7889,4.1000
3.8013,4.1000
3.8092,4.1000
3.8190,4.2000
3.8296,4.2000
3.8398,4.2000
3.8494,4.2000
3.8598,4.2000
3.8691,4.2000
3.8788,4.2000
3.8889,4.2000
3.8988,4.2000
3.9098,4.2000
3.9188,4.2000
3.9304,4.2000
3.9397,4.2000
3.9505,4.2000
3.9590,4.2000
3.9687,4.2000
3.9791,4.3000
3.9901,4.3000
3.9997,4.3000
4.0091,4.3000
4.0189,4.3000
4.0315,4.3000
4.0389,4.3000
4.0484,4.3000
4.0591,4.3000
4.0689,4.3000
4.0788,4.3000
4.0893,4.3000
4.0994,4.4000
4.1089,4.4000
4.1198,4.4000
4.1297,4.4000
4.1395,4.4000
4.1491,4.4000
4.1597,4.4000
4.1691,4.5000
4.1792,4.5000
4.1892,4.5000
4.1988,4.5000
4.2111,4.5000
4.2198,4.5000
4.2297,4.5000
4.2396,4.5000
4.2497,4.5000
4.2594,4.5000
4.2690,4.5000
4.2809,4.5000
4.2896,4.6000
4.2993,4.6000
4.3123,4.6000
4.3198,4.6000
4.3293,4.6000
4.3395,4.6000
4.3494,4.6000
4.3596,4.6000
4.3695,4.6000
4.3794,4.6000
4.3891,4.6000
4.4009,4.6000
4.4098,4.7000
4.4192,4.7000
4.4312,4.7000
4.4397,4.7000
4.4496,4.7000
4.4596,4.7000
4.4723,4.7000
4.4800,4.7000
4.4894,4.7000
4.4991,4.7000
4.5093,4.7000
4.5192,4.7000
4.5304,4.7000
4.5392,4.7000
4.5489,4.7000
4.5599,4.7000
4.5697,4.7000
4.5807,4.7000
4.5910,4.7000
4.6004,4.7000
4.6093,4.7000
4.6193,4.7000
4.6316,4.7000
4.6399,4.7000
4.6495,4.7000
4.6593,4.7000
4.6713,4.7000
4.6800,4.7000
4.6892,4.7000
4.6986,4.6000
4.7095,4.6000
4.7201,4.6000
4.7299,4.6000
4.7397,4.6000
4.7494,4.6000
4.7608,4.6000
4.7693,4.6000
4.7795,4.6000
4.7891,4.6000
4.8015,4.6000
4.8100,4.6000
4.8195,4.6000
4.8296,4.6000
4.8398,4.6000
4.8492,4.5000
4.8597,4.5000
4.8690,4.5000
4.8799,4.5000
4.8897,4.5000
4.8990,4.5000
4.9089,4.5000
4.9196,4.5000
4.9290,4.5000
4.9396,4.5000
4.9491,4.4000
4.9615,4.4000
4.9694,4.4000
4.9790,4.4000
4.9894,4.4000
4.9995,4.4000
5.0088,4.4000
5.0194,4.4000
5.0288,4.4000
5.0397,4.4000
5.0497,4.3000
5.0589,4.3000
5.0688,4.3000
5.0787,4.3000
5.0895,4.3000
5.0989,4.3000
5.1087,4.3000
5.1196,4.3000
5.1293,4.3000
5.1388,4.3000
5.1492,4.3000
5.1611,4.2000
5.1694,4.2000
5.1796,4.2000
5.1901,4.2000
5.1996,4.2000
5.2089,4.2000
5.2191,4.2000
