step_id,axis,u_cmd,t_ros_s,u_yaw,u_pitch,rate_roll,rate_pitch,rate_yaw,state_roll,state_pitch,state_yaw
0,yaw,0.1,1776354593.0651937,0.1,0.0,0.4,-0.0,7.0,0.0,-0.0,-100.8
0,yaw,0.1,1776354593.0752692,0.1,0.0,0.7,-0.0,7.0,0.0,-0.0,-100.8
0,yaw,0.1,1776354593.085228,0.1,0.0,0.7,-0.0,7.0,0.0,-0.0,-100.8
0,yaw,0.1,1776354593.095247,0.1,0.0,0.8,-0.2,6.9,0.0,-0.0,-100.4
0,yaw,0.1,1776354593.105344,0.1,0.0,0.8,-0.2,6.9,0.0,-0.0,-100.4
0,yaw,0.1,1776354593.1152747,0.1,0.0,0.4,-0.2,7.0,0.0,-0.0,-100.5
0,yaw,0.1,1776354593.125332,0.1,0.0,0.4,-0.2,7.0,0.0,-0.0,-100.5
0,yaw,0.1,1776354593.1352892,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-100.3
0,yaw,0.1,1776354593.1454167,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-100.3
0,yaw,0.1,1776354593.1552627,0.1,0.0,0.3,-0.3,6.9,0.0,-0.0,-100.1
0,yaw,0.1,1776354593.165408,0.1,0.0,0.3,-0.3,6.9,0.0,-0.0,-100.1
0,yaw,0.1,1776354593.1753097,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-100.1
0,yaw,0.1,1776354593.185338,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-100.1
0,yaw,0.1,1776354593.1954012,0.1,0.0,0.6,-0.4,7.0,0.0,-0.0,-99.9
0,yaw,0.1,1776354593.2054844,0.1,0.0,0.6,-0.4,7.0,0.0,-0.0,-99.9
0,yaw,0.1,1776354593.2152796,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-99.7
0,yaw,0.1,1776354593.2251725,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-99.7
0,yaw,0.1,1776354593.2353036,0.1,0.0,0.7,-0.0,6.9,0.0,-0.0,-99.6
0,yaw,0.1,1776354593.2452102,0.1,0.0,0.7,-0.0,6.9,0.0,-0.0,-99.6
0,yaw,0.1,1776354593.2553284,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-99.5
0,yaw,0.1,1776354593.2653208,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-99.5
0,yaw,0.1,1776354593.27527,0.1,0.0,1.0,-0.1,6.9,0.0,-0.0,-99.2
0,yaw,0.1,1776354593.2851827,0.1,0.0,1.0,-0.1,6.9,0.0,-0.0,-99.2
0,yaw,0.1,1776354593.2955694,0.1,0.0,0.7,-0.1,6.9,0.0,-0.0,-99.2
0,yaw,0.1,1776354593.3052375,0.1,0.0,0.7,-0.1,6.9,0.0,-0.0,-99.2
0,yaw,0.1,1776354593.315329,0.1,0.0,0.5,-0.2,7.0,0.0,-0.0,-99.0
0,yaw,0.1,1776354593.3252172,0.1,0.0,0.5,-0.2,7.0,0.0,-0.0,-99.0
0,yaw,0.1,1776354593.33543,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-98.9
0,yaw,0.1,1776354593.345322,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-98.9
0,yaw,0.1,1776354593.3554158,0.1,0.0,0.6,-0.4,7.0,0.0,-0.0,-98.8
0,yaw,0.1,1776354593.3652246,0.1,0.0,0.6,-0.4,7.0,0.0,-0.0,-98.8
0,yaw,0.1,1776354593.3754356,0.1,0.0,0.6,-0.4,7.0,0.0,-0.0,-98.8
0,yaw,0.1,1776354593.38527,0.1,0.0,0.7,-0.1,6.8,0.0,-0.0,-98.7
0,yaw,0.1,1776354593.3955579,0.1,0.0,0.8,-0.1,7.1,0.0,-0.0,-98.5
0,yaw,0.1,1776354593.4052994,0.1,0.0,0.8,-0.1,7.1,0.0,-0.0,-98.5
0,yaw,0.1,1776354593.4156291,0.1,0.0,0.4,-0.1,7.0,0.0,-0.0,-98.4
0,yaw,0.1,1776354593.4253342,0.1,0.0,0.4,-0.1,7.0,0.0,-0.0,-98.4
0,yaw,0.1,1776354593.4357743,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-98.2
0,yaw,0.1,1776354593.4453826,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-98.2
0,yaw,0.1,1776354593.4553742,0.1,0.0,0.4,-0.1,7.1,0.0,-0.0,-98.2
0,yaw,0.1,1776354593.4652483,0.1,0.0,0.4,-0.1,7.1,0.0,-0.0,-98.2
0,yaw,0.1,1776354593.475254,0.1,0.0,0.4,-0.1,7.1,0.0,-0.0,-98.2
0,yaw,0.1,1776354593.4854317,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-97.9
0,yaw,0.1,1776354593.4952407,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-97.9
0,yaw,0.1,1776354593.5055068,0.1,0.0,0.7,-0.0,6.9,0.0,-0.0,-97.8
0,yaw,0.1,1776354593.5152955,0.1,0.0,0.5,-0.4,7.2,0.0,-0.0,-97.7
0,yaw,0.1,1776354593.5252585,0.1,0.0,0.5,-0.4,7.2,0.0,-0.0,-97.7
0,yaw,0.1,1776354593.5353544,0.1,0.0,0.6,-0.1,7.2,0.0,-0.0,-97.6
0,yaw,0.1,1776354593.5453234,0.1,0.0,0.6,-0.1,7.2,0.0,-0.0,-97.6
0,yaw,0.1,1776354593.555267,0.1,0.0,0.6,-0.1,7.2,0.0,-0.0,-97.6
0,yaw,0.1,1776354593.5654125,0.1,0.0,0.8,-0.1,7.0,0.0,-0.0,-97.4
0,yaw,0.1,1776354593.5753005,0.1,0.0,0.7,-0.1,6.8,0.0,-0.0,-97.3
0,yaw,0.1,1776354593.5854316,0.1,0.0,0.7,-0.1,6.8,0.0,-0.0,-97.3
0,yaw,0.1,1776354593.5953887,0.1,0.0,0.7,-0.1,6.8,0.0,-0.0,-97.3
0,yaw,0.1,1776354593.6056292,0.1,0.0,0.9,-0.0,7.0,0.0,-0.0,-97.0
0,yaw,0.1,1776354593.6152866,0.1,0.0,0.9,-0.0,7.0,0.0,-0.0,-97.0
0,yaw,0.1,1776354593.62544,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-97.0
0,yaw,0.1,1776354593.6353226,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-97.0
0,yaw,0.1,1776354593.6456656,0.1,0.0,0.5,-0.2,7.1,0.0,-0.0,-96.9
0,yaw,0.1,1776354593.655312,0.1,0.0,0.5,-0.2,7.1,0.0,-0.0,-96.9
0,yaw,0.1,1776354593.6652403,0.1,0.0,0.6,-0.2,6.9,0.0,-0.0,-96.7
0,yaw,0.1,1776354593.675256,0.1,0.0,0.6,-0.2,6.9,0.0,-0.0,-96.7
0,yaw,0.1,1776354593.6851673,0.1,0.0,0.8,-0.2,6.5,0.0,-0.0,-96.5
0,yaw,0.1,1776354593.695378,0.1,0.0,0.8,-0.2,6.5,0.0,-0.0,-96.5
0,yaw,0.1,1776354593.7054517,0.1,0.0,0.5,-0.2,6.9,0.0,-0.0,-96.5
0,yaw,0.1,1776354593.7154908,0.1,0.0,0.5,-0.2,6.9,0.0,-0.0,-96.5
0,yaw,0.1,1776354593.7251892,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-96.3
0,yaw,0.1,1776354593.7353575,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-96.3
0,yaw,0.1,1776354593.7452555,0.1,0.0,0.6,-0.0,6.8,0.0,-0.0,-96.3
0,yaw,0.1,1776354593.755396,0.1,0.0,0.6,-0.0,6.8,0.0,-0.0,-96.3
0,yaw,0.1,1776354593.7651658,0.1,0.0,1.0,-0.2,6.9,0.0,-0.0,-96.1
0,yaw,0.1,1776354593.775183,0.1,0.0,1.0,-0.2,6.9,0.0,-0.0,-96.1
0,yaw,0.1,1776354593.7852395,0.1,0.0,0.7,-0.1,6.9,0.0,-0.0,-96.0
0,yaw,0.1,1776354593.7951982,0.1,0.0,0.7,-0.1,6.9,0.0,-0.0,-96.0
0,yaw,0.1,1776354593.8056748,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-95.8
0,yaw,0.1,1776354593.8152332,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-95.8
0,yaw,0.1,1776354593.82536,0.1,0.0,0.8,-0.2,7.1,0.0,-0.0,-95.6
0,yaw,0.1,1776354593.8352413,0.1,0.0,0.8,-0.2,7.1,0.0,-0.0,-95.6
0,yaw,0.1,1776354593.8453257,0.1,0.0,0.5,-0.1,7.2,0.0,-0.0,-95.6
0,yaw,0.1,1776354593.8552492,0.1,0.0,0.5,-0.1,7.2,0.0,-0.0,-95.6
0,yaw,0.1,1776354593.8652225,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-95.4
0,yaw,0.1,1776354593.8752666,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-95.4
0,yaw,0.1,1776354593.8851986,0.1,0.0,1.0,-0.0,6.9,0.0,-0.0,-95.1
0,yaw,0.1,1776354593.895198,0.1,0.0,1.0,-0.0,6.9,0.0,-0.0,-95.1
0,yaw,0.1,1776354593.9054096,0.1,0.0,0.7,-0.1,7.1,0.0,-0.0,-95.1
0,yaw,0.1,1776354593.9152875,0.1,0.0,0.7,-0.1,7.1,0.0,-0.0,-95.1
0,yaw,0.1,1776354593.9252667,0.1,0.0,0.4,-0.1,7.0,0.0,-0.0,-95.0
0,yaw,0.1,1776354593.935495,0.1,0.0,0.4,-0.1,7.0,0.0,-0.0,-95.0
0,yaw,0.1,1776354593.9453654,0.1,0.0,0.7,-0.1,7.1,0.0,-0.0,-94.8
0,yaw,0.1,1776354593.9552758,0.1,0.0,0.7,-0.1,7.1,0.0,-0.0,-94.8
0,yaw,0.1,1776354593.9659512,0.1,0.0,0.5,-0.1,6.9,0.0,-0.0,-94.6
0,yaw,0.1,1776354593.9753373,0.1,0.0,0.5,-0.1,6.9,0.0,-0.0,-94.6
0,yaw,0.1,1776354593.9854193,0.1,0.0,0.6,-0.2,7.0,0.0,-0.0,-94.6
0,yaw,0.1,1776354593.9954011,0.1,0.0,0.6,-0.2,7.0,0.0,-0.0,-94.6
0,yaw,0.1,1776354594.005487,0.1,0.0,0.6,-0.3,6.9,0.0,-0.0,-94.5
0,yaw,0.1,1776354594.0152671,0.1,0.0,0.6,-0.3,6.9,0.0,-0.0,-94.5
0,yaw,0.1,1776354594.025294,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-94.3
0,yaw,0.1,1776354594.0352666,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-94.3
0,yaw,0.1,1776354594.045336,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-94.0
0,yaw,0.1,1776354594.0555015,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-94.0
0,yaw,0.1,1776354594.0652392,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-94.0
0,yaw,0.1,1776354594.0752962,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-94.0
0,yaw,0.1,1776354594.0852249,0.1,0.0,0.8,-0.3,7.2,0.0,-0.0,-93.8
0,yaw,0.1,1776354594.0953636,0.1,0.0,0.8,-0.3,7.2,0.0,-0.0,-93.8
0,yaw,0.1,1776354594.105427,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.8
0,yaw,0.1,1776354594.1153164,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.8
0,yaw,0.1,1776354594.1252303,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.8
0,yaw,0.1,1776354594.1353805,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-93.6
0,yaw,0.1,1776354594.1453376,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-93.6
0,yaw,0.1,1776354594.1555393,0.1,0.0,0.7,-0.3,6.8,0.0,-0.0,-93.3
0,yaw,0.1,1776354594.1652668,0.1,0.0,0.3,-0.1,7.0,0.0,-0.0,-93.2
0,yaw,0.1,1776354594.1753635,0.1,0.0,0.3,-0.1,7.0,0.0,-0.0,-93.2
0,yaw,0.1,1776354594.1852267,0.1,0.0,0.3,-0.1,7.0,0.0,-0.0,-93.2
0,yaw,0.1,1776354594.195416,0.1,0.0,0.7,-0.1,7.1,0.0,-0.0,-93.1
0,yaw,0.1,1776354594.2052834,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.0
0,yaw,0.1,1776354594.215241,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.0
0,yaw,0.1,1776354594.2253764,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-93.0
0,yaw,0.1,1776354594.2352843,0.1,0.0,0.6,-0.2,7.0,0.0,-0.0,-93.0
0,yaw,0.1,1776354594.2452862,0.1,0.0,0.8,-0.3,7.2,0.0,-0.0,-92.7
0,yaw,0.1,1776354594.2552292,0.1,0.0,0.8,-0.3,7.2,0.0,-0.0,-92.7
0,yaw,0.1,1776354594.265222,0.1,0.0,0.8,-0.3,7.2,0.0,-0.0,-92.7
0,yaw,0.1,1776354594.275313,0.1,0.0,0.9,-0.1,6.9,0.0,-0.0,-92.6
0,yaw,0.1,1776354594.2853634,0.1,0.0,0.9,-0.1,6.9,0.0,-0.0,-92.6
0,yaw,0.1,1776354594.2953293,0.1,0.0,0.6,-0.2,7.1,0.0,-0.0,-92.5
0,yaw,0.1,1776354594.3053527,0.1,0.0,0.6,-0.2,7.1,0.0,-0.0,-92.5
0,yaw,0.1,1776354594.3152351,0.1,0.0,0.7,-0.2,7.2,0.0,-0.0,-92.2
0,yaw,0.1,1776354594.3254976,0.1,0.0,0.7,-0.2,7.2,0.0,-0.0,-92.2
0,yaw,0.1,1776354594.3352897,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-92.2
0,yaw,0.1,1776354594.3455148,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-92.2
0,yaw,0.1,1776354594.3552332,0.1,0.0,0.7,-0.2,7.2,0.0,-0.0,-92.1
0,yaw,0.1,1776354594.3654177,0.1,0.0,0.7,-0.2,7.2,0.0,-0.0,-92.1
0,yaw,0.1,1776354594.3752704,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-91.8
0,yaw,0.1,1776354594.3853765,0.1,0.0,0.7,-0.2,7.0,0.0,-0.0,-91.8
0,yaw,0.1,1776354594.3952932,0.1,0.0,0.6,-0.3,6.9,0.0,-0.0,-91.7
0,yaw,0.1,1776354594.4054306,0.1,0.0,0.6,-0.3,6.9,0.0,-0.0,-91.7
0,yaw,0.1,1776354594.4153013,0.1,0.0,0.6,-0.1,7.1,0.0,-0.0,-91.5
0,yaw,0.1,1776354594.425228,0.1,0.0,0.6,-0.1,7.1,0.0,-0.0,-91.5
0,yaw,0.1,1776354594.4353724,0.1,0.0,0.6,-0.1,6.9,0.0,-0.0,-91.5
0,yaw,0.1,1776354594.445232,0.1,0.0,0.6,-0.1,6.9,0.0,-0.0,-91.5
0,yaw,0.1,1776354594.4553077,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-91.3
0,yaw,0.1,1776354594.46434,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-91.3
0,yaw,0.1,1776354594.474858,0.1,0.0,0.8,-0.0,7.0,0.0,-0.0,-91.2
0,yaw,0.1,1776354594.4843361,0.1,0.0,0.8,-0.0,7.0,0.0,-0.0,-91.2
0,yaw,0.1,1776354594.4942622,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-91.0
0,yaw,0.1,1776354594.5048175,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-91.0
0,yaw,0.1,1776354594.5165756,0.1,0.0,0.3,-0.0,7.0,0.0,-0.0,-90.9
0,yaw,0.1,1776354594.5250483,0.1,0.0,0.3,-0.0,7.0,0.0,-0.0,-90.9
0,yaw,0.1,1776354594.5354064,0.1,0.0,0.8,-0.2,7.1,0.0,-0.0,-90.7
0,yaw,0.1,1776354594.5452514,0.1,0.0,0.8,-0.2,7.1,0.0,-0.0,-90.7
0,yaw,0.1,1776354594.5554857,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-90.6
0,yaw,0.1,1776354594.565269,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-90.6
0,yaw,0.1,1776354594.5754743,0.1,0.0,0.7,-0.0,7.2,0.0,-0.0,-90.6
0,yaw,0.1,1776354594.585252,0.1,0.0,0.7,-0.0,7.2,0.0,-0.0,-90.6
0,yaw,0.1,1776354594.5959065,0.1,0.0,0.7,-0.4,7.1,0.0,-0.0,-90.3
0,yaw,0.1,1776354594.6053355,0.1,0.0,0.7,-0.4,7.1,0.0,-0.0,-90.3
0,yaw,0.1,1776354594.6153426,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-90.2
0,yaw,0.1,1776354594.6252308,0.1,0.0,0.7,-0.2,6.9,0.0,-0.0,-90.2
0,yaw,0.1,1776354594.6353295,0.1,0.0,0.9,-0.2,7.1,0.0,-0.0,-90.0
0,yaw,0.1,1776354594.6459532,0.1,0.0,0.9,-0.2,7.1,0.0,-0.0,-90.0
0,yaw,0.1,1776354594.655308,0.1,0.0,0.7,-0.1,7.0,0.0,-0.0,-89.9
0,yaw,0.1,1776354594.665422,0.1,0.0,0.7,-0.1,7.0,0.0,-0.0,-89.9
0,yaw,0.1,1776354594.67523,0.1,0.0,0.8,-0.3,6.8,0.0,-0.0,-89.9
0,yaw,0.1,1776354594.6851642,0.1,0.0,0.8,-0.3,6.8,0.0,-0.0,-89.9
0,yaw,0.1,1776354594.6952565,0.1,0.0,0.8,-0.0,6.7,0.0,-0.0,-89.6
0,yaw,0.1,1776354594.7053494,0.1,0.0,0.8,-0.0,6.7,0.0,-0.0,-89.6
0,yaw,0.1,1776354594.7155347,0.1,0.0,0.8,-0.1,7.0,0.0,-0.0,-89.4
0,yaw,0.1,1776354594.725274,0.1,0.0,0.8,-0.1,7.0,0.0,-0.0,-89.4
0,yaw,0.1,1776354594.7354295,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-89.3
0,yaw,0.1,1776354594.7453866,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-89.3
0,yaw,0.1,1776354594.755422,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-89.2
0,yaw,0.1,1776354594.7652047,0.1,0.0,0.7,-0.2,7.1,0.0,-0.0,-89.2
0,yaw,0.1,1776354594.7754054,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-89.1
0,yaw,0.1,1776354594.7851787,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-89.1
0,yaw,0.1,1776354594.7958186,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-89.0
0,yaw,0.1,1776354594.8054218,0.1,0.0,0.7,-0.3,6.9,0.0,-0.0,-89.0
0,yaw,0.1,1776354594.8155472,0.1,0.0,0.6,-0.5,7.1,0.0,-0.0,-88.9
0,yaw,0.1,1776354594.8252168,0.1,0.0,0.6,-0.5,7.1,0.0,-0.0,-88.9
0,yaw,0.1,1776354594.8352768,0.1,0.0,0.9,-0.2,6.9,0.0,-0.0,-88.5
0,yaw,0.1,1776354594.845265,0.1,0.0,0.9,-0.2,6.9,0.0,-0.0,-88.5
0,yaw,0.1,1776354594.8554974,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-88.5
0,yaw,0.1,1776354594.8652067,0.1,0.0,0.8,-0.1,6.9,0.0,-0.0,-88.5
0,yaw,0.1,1776354594.8753443,0.1,0.0,0.6,-0.1,6.9,0.0,-0.0,-88.3
0,yaw,0.1,1776354594.8852217,0.1,0.0,0.6,-0.1,6.9,0.0,-0.0,-88.3
0,yaw,0.1,1776354594.8953733,0.1,0.0,0.6,-0.0,6.9,0.0,-0.0,-88.3
0,yaw,0.1,1776354594.905256,0.1,0.0,0.6,-0.0,6.9,0.0,-0.0,-88.3
0,yaw,0.1,1776354594.9152336,0.1,0.0,0.6,-0.0,6.9,0.0,-0.0,-88.3
0,yaw,0.1,1776354594.9253743,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-88.0
0,yaw,0.1,1776354594.9355917,0.1,0.0,0.7,-0.3,7.1,0.0,-0.0,-88.0
0,yaw,0.1,1776354594.945749,0.1,0.0,0.5,-0.1,7.0,0.0,-0.0,-87.9
0,yaw,0.1,1776354594.9553604,0.1,0.0,0.6,-0.1,7.1,0.0,-0.0,-87.8
0,yaw,0.1,1776354594.9650836,0.1,0.0,0.6,-0.1,7.1,0.0,-0.0,-87.8
0,yaw,0.1,1776354594.9754894,0.1,0.0,0.6,-0.3,7.0,0.0,-0.0,-87.6
0,yaw,0.1,1776354594.9854312,0.1,0.0,0.6,-0.3,7.0,0.0,-0.0,-87.6
0,yaw,0.1,1776354594.9955206,0.1,0.0,0.6,-0.3,7.0,0.0,-0.0,-87.6
0,yaw,0.1,1776354595.0055249,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-87.6
0,yaw,0.1,1776354595.0152538,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-87.3
0,yaw,0.1,1776354595.0251944,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-87.3
0,yaw,0.1,1776354595.035267,0.1,0.0,0.8,-0.2,7.0,0.0,-0.0,-87.3
0,yaw,0.1,1776354595.0452776,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-87.1
0,yaw,0.1,1776354595.055241,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-87.1
0,yaw,0.1,1776354595.0651731,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-87.0
0,yaw,0.1,1776354595.075218,0.1,0.0,0.5,-0.0,7.0,0.0,-0.0,-87.0
0,yaw,0.1,1776354595.0851066,0.1,0.0,0.6,-0.0,7.1,0.0,-0.0,-87.0
0,yaw,0.1,1776354595.0953653,0.1,0.0,0.6,-0.0,7.1,0.0,-0.0,-87.0
0,yaw,0.1,1776354595.1051872,0.1,0.0,1.0,-0.3,7.3,0.0,-0.0,-86.7
0,yaw,0.1,1776354595.1154277,0.1,0.0,1.0,-0.3,7.3,0.0,-0.0,-86.7
0,yaw,0.1,1776354595.1251898,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-86.5
0,yaw,0.1,1776354595.1353471,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-86.5
0,yaw,0.1,1776354595.1451774,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-86.3
0,yaw,0.1,1776354595.155374,0.1,0.0,0.8,-0.3,7.0,0.0,-0.0,-86.3
0,yaw,0.1,1776354595.1652622,0.1,0.0,0.5,-0.2,6.9,0.0,-0.0,-86.3
