t_s,zoom_state
3.1996,3.7000
3.2091,3.7000
3.2200,3.7000
3.2303,3.7000
3.2395,3.7000
3.2502,3.7000
3.2600,3.7000
3.2707,3.7000
3.2793,3.7000
3.2910,3.6000
3.2997,3.6000
3.3096,3.6000
3.3204,3.6000
3.3294,3.6000
3.3400,3.6000
3.3496,3.5000
3.3594,3.5000
3.3695,3.5000
3.3804,3.5000
3.3896,3.5000
3.4000,3.5000
3.4094,3.5000
3.4202,3.5000
3.4293,3.5000
3.4394,3.5000
3.4496,3.5000
3.4607,3.4000
3.4701,3.4000
3.4796,3.4000
3.4896,3.4000
3.5006,3.4000
3.5103,3.4000
3.5195,3.4000
3.5290,3.4000
3.5400,3.4000
3.5494,3.4000
3.5590,3.3000
3.5691,3.3000
3.5797,3.3000
3.5898,3.3000
3.5994,3.3000
3.6093,3.3000
3.6198,3.3000
3.6293,3.3000
3.6394,3.2000
3.6492,3.2000
3.6599,3.2000
3.6692,3.2000
3.6795,3.2000
3.6887,3.2000
3.6998,3.1000
3.7092,3.1000
3.7194,3.1000
3.7289,3.1000
3.7417,3.1000
3.7497,3.1000
3.7597,3.1000
3.7696,3.1000
3.7803,3.1000
3.7890,3.1000
3.7997,3.1000
3.8092,3.0000
3.8211,3.0000
3.8301,3.0000
3.8393,3.0000
3.8511,3.0000
3.8595,3.0000
3.8696,3.0000
3.8796,3.0000
3.8891,2.9000
3.9022,2.9000
3.9098,2.9000
3.9192,2.9000
3.9292,2.9000
3.9398,2.9000
3.9493,2.8000
3.9595,2.8000
3.9702,2.8000
3.9828,2.8000
3.9901,2.7000
4.0003,2.7000
4.0112,2.7000
4.0201,2.7000
4.0302,2.7000
4.0395,2.7000
4.0495,2.7000
4.0597,2.7000
4.0707,2.6000
4.0794,2.6000
4.0907,2.5000
4.1011,2.5000
4.1096,2.5000
4.1203,2.5000
4.1309,2.5000
4.1399,2.5000
4.1499,2.5000
4.1597,2.5000
4.1693,2.5000
4.1810,2.4000
4.1900,2.4000
4.1993,2.4000
4.2093,2.4000
4.2216,2.3000
4.2300,2.3000
4.2394,2.3000
4.2504,2.3000
4.2603,2.3000
4.2692,2.3000
4.2794,2.2000
4.2898,2.2000
4.3013,2.2000
4.3105,2.2000
4.3199,2.1000
4.3297,2.1000
4.3404,2.1000
4.3498,2.1000
4.3595,2.1000
4.3692,2.1000
4.3812,2.1000
4.3892,2.1000
4.3996,2.0000
4.4091,2.0000
4.4201,2.0000
4.4294,2.0000
4.4394,2.0000
4.4510,2.0000
4.4598,2.0000
4.4691,2.0000
4.4794,2.0000
4.4892,2.0000
4.4988,2.0000
4.5093,2.0000
4.5224,2.0000
4.5289,2.0000
4.5412,2.0000
4.5497,2.0000
4.5592,2.0000
4.5720,2.0000
4.5827,2.0000
4.5901,2.0000
4.6001,2.0000
4.6107,2.0000
4.6200,2.0000
4.6295,2.0000
4.6394,2.0000
4.6492,2.0000
4.6603,2.0000
4.6695,2.0000
4.6797,2.0000
4.6895,2.0000
4.7005,2.0000
4.7097,2.0000
4.7195,2.0000
4.7297,2.0000
4.7404,2.0000
4.7496,2.0000
4.7594,2.0000
4.7697,2.0000
4.7803,2.0000
4.7894,2.0000
4.7995,2.0000
4.8092,2.0000
4.8203,2.0000
4.8301,2.0000
4.8395,2.0000
4.8491,2.0000
4.8603,2.1000
4.8696,2.1000
4.8796,2.1000
4.8893,2.1000
4.9003,2.1000
4.9092,2.1000
4.9200,2.1000
4.9295,2.1000
4.9407,2.1000
4.9499,2.1000
4.9596,2.1000
4.9700,2.1000
4.9805,2.1000
4.9896,2.1000
4.9993,2.1000
5.0087,2.1000
5.0193,2.1000
5.0287,2.1000
5.0392,2.1000
5.0492,2.1000
5.0597,2.1000
5.0694,2.1000
5.0801,2.2000
5.0892,2.2000
5.1000,2.2000
5.1092,2.2000
5.1196,2.2000
5.1289,2.2000
5.1404,2.2000
5.1488,2.2000
5.1591,2.2000
5.1690,2.2000
5.1806,2.2000
5.1895,2.3000
5.1994,2.3000
5.2108,2.3000
5.2196,2.3000
5.2287,2.3000
5.2395,2.3000
5.2490,2.3000
5.2592,2.3000
5.2689,2.3000
5.2793,2.3000
5.2890,2.3000
5.3019,2.3000
5.3093,2.3000
5.3194,2.3000
5.3324,2.4000
5.3392,2.4000
5.3489,2.4000
5.3590,2.4000
5.3691,2.4000
5.3801,2.4000
5.3893,2.5000
5.3999,2.5000
5.4103,2.5000
5.4196,2.5000
5.4310,2.5000
5.4396,2.5000
5.4493,2.5000
5.4600,2.6000
5.4698,2.6000
5.4793,2.6000
5.4890,2.6000
5.4989,2.6000
5.5099,2.6000
5.5194,2.6000
5.5300,2.6000
5.5397,2.7000
5.5495,2.7000
5.5596,2.7000
5.5693,2.7000
5.5815,2.7000
5.5898,2.7000
5.5999,2.7000
5.6090,2.7000
5.6198,2.7000
5.6296,2.7000
5.6395,2.8000
5.6497,2.8000
5.6617,2.8000
5.6694,2.8000
5.6791,2.8000
5.6893,2.8000
5.6989,2.8000
5.7090,2.8000
5.7190,2.8000
5.7295,2.8000
5.7386,2.8000
5.7502,2.9000
5.7592,2.9000
5.7710,2.9000
5.7793,2.9000
5.7901,2.9000
5.8002,2.9000
5.8108,2.9000
5.8200,2.9000
5.8294,3.0000
5.8392,3.0000
5.8495,3.0000
5.8616,3.0000
5.8693,3.0000
5.8795,3.0000
5.8893,3.0000
5.9003,3.0000
5.9096,3.0000
5.9199,3.0000
