step_id,axis,u_cmd,t_ros_s,u_yaw,u_pitch,rate_roll,rate_pitch,rate_yaw,state_roll,state_pitch,state_yaw
14,pitch,0.5,1776262465.0696237,0.0,0.5,0.5,36.8,0.0,0.0,11.2,0.0
14,pitch,0.5,1776262465.079283,0.0,0.5,0.5,36.8,0.0,0.0,11.2,0.0
14,pitch,0.5,1776262465.0895076,0.0,0.5,0.2,36.7,0.1,0.0,12.0,0.0
14,pitch,0.5,1776262465.099335,0.0,0.5,0.2,36.7,0.1,0.0,12.0,0.0
14,pitch,0.5,1776262465.1092732,0.0,0.5,0.6,37.0,0.0,0.0,12.7,0.0
14,pitch,0.5,1776262465.1195269,0.0,0.5,0.6,37.0,0.0,0.0,12.7,0.0
14,pitch,0.5,1776262465.1293242,0.0,0.5,0.6,36.7,0.0,0.0,13.5,0.0
14,pitch,0.5,1776262465.1394012,0.0,0.5,0.6,36.7,0.0,0.0,13.5,0.0
14,pitch,0.5,1776262465.1492903,0.0,0.5,0.7,37.0,0.1,0.0,14.2,0.0
14,pitch,0.5,1776262465.1592891,0.0,0.5,0.7,37.0,0.1,0.0,14.2,0.0
14,pitch,0.5,1776262465.169334,0.0,0.5,0.3,37.3,0.2,0.0,15.0,0.0
14,pitch,0.5,1776262465.1795084,0.0,0.5,0.3,37.3,0.2,0.0,15.0,0.0
14,pitch,0.5,1776262465.1894147,0.0,0.5,0.7,36.7,0.0,0.0,15.7,0.0
14,pitch,0.5,1776262465.1993449,0.0,0.5,0.7,36.7,0.0,0.0,15.7,0.0
14,pitch,0.5,1776262465.2092674,0.0,0.5,0.6,37.1,0.0,0.0,16.5,0.0
14,pitch,0.5,1776262465.2194653,0.0,0.5,0.6,37.1,0.0,0.0,16.5,0.0
14,pitch,0.5,1776262465.2292976,0.0,0.5,0.8,36.9,0.0,0.0,17.2,0.0
14,pitch,0.5,1776262465.2396798,0.0,0.5,0.8,36.9,0.0,0.0,17.2,0.0
14,pitch,0.5,1776262465.2493918,0.0,0.5,0.3,36.8,0.1,0.0,18.0,0.0
14,pitch,0.5,1776262465.2595248,0.0,0.5,0.3,36.8,0.1,0.0,18.0,0.0
14,pitch,0.5,1776262465.26923,0.0,0.5,0.5,36.8,0.0,0.0,18.7,0.0
14,pitch,0.5,1776262465.2795644,0.0,0.5,0.5,36.8,0.0,0.0,18.7,0.0
14,pitch,0.5,1776262465.2893033,0.0,0.5,0.5,36.8,0.0,0.0,18.7,0.0
14,pitch,0.5,1776262465.2992196,0.0,0.5,0.2,37.0,0.0,0.0,19.5,0.0
14,pitch,0.5,1776262465.3092384,0.0,0.5,0.6,36.8,0.1,0.0,20.2,0.0
14,pitch,0.5,1776262465.319279,0.0,0.5,0.6,36.8,0.1,0.0,20.2,0.0
14,pitch,0.5,1776262465.329207,0.0,0.5,0.4,36.6,0.0,0.0,20.9,0.0
14,pitch,0.5,1776262465.3395014,0.0,0.5,0.4,36.6,0.0,0.0,20.9,0.0
14,pitch,0.5,1776262465.3494456,0.0,0.5,0.6,37.0,0.1,0.0,21.7,0.0
14,pitch,0.5,1776262465.3593678,0.0,0.5,0.6,37.0,0.1,0.0,21.7,0.0
14,pitch,0.5,1776262465.369512,0.0,0.5,0.4,36.6,0.0,0.0,22.4,0.0
14,pitch,0.5,1776262465.379392,0.0,0.5,0.4,36.6,0.0,0.0,22.4,0.0
14,pitch,0.5,1776262465.389381,0.0,0.5,0.5,37.1,0.2,0.0,23.2,-0.1
14,pitch,0.5,1776262465.399308,0.0,0.5,0.5,37.1,0.2,0.0,23.2,-0.1
14,pitch,0.5,1776262465.4094286,0.0,0.5,0.5,37.1,0.2,0.0,23.2,-0.1
14,pitch,0.5,1776262465.4192789,0.0,0.5,0.7,36.8,0.1,0.0,23.9,0.0
14,pitch,0.5,1776262465.429392,0.0,0.5,0.5,36.8,0.1,0.0,24.7,0.0
14,pitch,0.5,1776262465.4395049,0.0,0.5,0.5,36.8,0.1,0.0,24.7,0.0
14,pitch,0.5,1776262465.4494636,0.0,0.5,0.5,36.6,0.0,0.0,25.4,0.0
14,pitch,0.5,1776262465.4592679,0.0,0.5,0.5,36.6,0.0,0.0,25.4,0.0
14,pitch,0.5,1776262465.4692597,0.0,0.5,0.5,36.8,0.1,0.0,26.2,0.0
14,pitch,0.5,1776262465.4792566,0.0,0.5,0.5,36.8,0.1,0.0,26.2,0.0
14,pitch,0.5,1776262465.48986,0.0,0.5,1.0,36.6,0.1,0.0,26.9,-0.2
14,pitch,0.5,1776262465.499569,0.0,0.5,1.0,36.6,0.1,0.0,26.9,-0.2
14,pitch,0.5,1776262465.5095687,0.0,0.5,0.7,36.7,0.0,0.0,27.7,0.0
14,pitch,0.5,1776262465.5193048,0.0,0.5,0.7,36.7,0.0,0.0,27.7,0.0
14,pitch,0.5,1776262465.5292683,0.0,0.5,0.7,36.7,0.0,0.0,27.7,0.0
14,pitch,0.5,1776262465.5394328,0.0,0.5,0.7,36.7,0.2,0.0,28.4,-0.2
14,pitch,0.5,1776262465.5493274,0.0,0.5,0.7,36.8,0.1,0.0,29.2,-0.1
14,pitch,0.5,1776262465.5593128,0.0,0.5,0.7,36.8,0.1,0.0,29.2,-0.1
14,pitch,0.5,1776262465.5694005,0.0,0.5,0.9,37.1,0.2,0.0,29.9,-0.1
14,pitch,0.5,1776262465.5794315,0.0,0.5,0.9,37.1,0.2,0.0,29.9,-0.1
14,pitch,0.5,1776262465.58928,0.0,0.5,0.7,36.7,0.1,0.0,30.7,-0.1
14,pitch,0.5,1776262465.599628,0.0,0.5,0.7,36.7,0.1,0.0,30.7,-0.1
14,pitch,0.5,1776262465.6093843,0.0,0.5,0.3,37.0,0.0,0.0,31.4,0.0
14,pitch,0.5,1776262465.6194623,0.0,0.5,0.3,37.0,0.0,0.0,31.4,0.0
14,pitch,0.5,1776262465.6293995,0.0,0.5,0.7,36.5,0.1,0.0,32.2,0.0
14,pitch,0.5,1776262465.6395442,0.0,0.5,0.7,36.5,0.1,0.0,32.2,0.0
14,pitch,0.5,1776262465.6494055,0.0,0.5,0.7,36.5,0.1,0.0,32.2,0.0
14,pitch,0.5,1776262465.6596076,0.0,0.5,0.9,36.6,0.3,0.0,32.9,-0.1
