t_s,zoom_state
3.1990,4.6000
3.2092,4.6000
3.2192,4.6000
3.2294,4.6000
3.2400,4.6000
3.2498,4.6000
3.2590,4.6000
3.2688,4.6000
3.2791,4.6000
3.2911,4.6000
3.2991,4.6000
3.3098,4.6000
3.3190,4.6000
3.3287,4.6000
3.3390,4.6000
3.3502,4.6000
3.3589,4.6000
3.3690,4.6000
3.3792,4.6000
3.3911,4.6000
3.3992,4.6000
3.4091,4.6000
3.4192,4.6000
3.4289,4.6000
3.4399,4.6000
3.4493,4.6000
3.4590,4.6000
3.4690,4.6000
3.4798,4.6000
3.4894,4.6000
3.4997,4.6000
3.5095,4.6000
3.5201,4.6000
3.5290,4.6000
3.5393,4.6000
3.5491,4.6000
3.5603,4.6000
3.5696,4.6000
3.5793,4.6000
3.5890,4.6000
3.6004,4.6000
3.6094,4.6000
3.6196,4.6000
3.6297,4.6000
3.6406,4.6000
3.6493,4.6000
3.6591,4.6000
3.6696,4.6000
3.6798,4.6000
3.6889,4.6000
3.6996,4.6000
3.7091,4.6000
3.7228,4.6000
3.7303,4.6000
3.7393,4.6000
3.7510,4.6000
3.7599,4.6000
3.7704,4.6000
3.7793,4.6000
3.7895,4.6000
3.8002,4.6000
3.8094,4.6000
3.8194,4.6000
3.8295,4.6000
3.8394,4.6000
3.8491,4.6000
3.8597,4.6000
3.8696,4.6000
3.8802,4.6000
3.8896,4.6000
3.8995,4.6000
3.9097,4.6000
3.9199,4.6000
3.9288,4.6000
3.9391,4.6000
3.9493,4.6000
3.9603,4.6000
3.9691,4.6000
3.9792,4.6000
3.9899,4.6000
3.9998,4.6000
4.0090,4.6000
4.0197,4.6000
4.0293,4.6000
4.0408,4.6000
4.0504,4.6000
4.0592,4.5000
4.0689,4.5000
4.0811,4.5000
4.0899,4.5000
4.1006,4.4000
4.1098,4.4000
4.1202,4.4000
4.1292,4.4000
4.1397,4.3000
4.1497,4.3000
4.1595,4.3000
4.1711,4.3000
4.1795,4.3000
4.1889,4.3000
4.2002,4.3000
4.2100,4.3000
4.2196,4.3000
4.2290,4.3000
4.2405,4.3000
4.2492,4.3000
4.2590,4.3000
4.2730,4.3000
4.2792,4.3000
4.2891,4.3000
4.2990,4.3000
4.3111,4.3000
4.3192,4.3000
4.3297,4.3000
4.3397,4.3000
4.3521,4.3000
4.3599,4.3000
4.3693,4.3000
4.3793,4.3000
4.3890,4.3000
4.3999,4.3000
4.4095,4.3000
4.4191,4.3000
4.4294,4.3000
4.4400,4.3000
4.4494,4.3000
4.4603,4.3000
4.4689,4.3000
4.4789,4.3000
4.4893,4.3000
4.4989,4.3000
4.5094,4.3000
4.5186,4.3000
4.5299,4.3000
4.5393,4.3000
4.5501,4.3000
4.5590,4.3000
4.5696,4.3000
4.5793,4.3000
4.5927,4.3000
4.5997,4.3000
4.6092,4.3000
4.6188,4.3000
4.6313,4.3000
4.6388,4.3000
4.6486,4.3000
4.6594,4.3000
4.6703,4.3000
4.6798,4.3000
4.6904,4.3000
4.6998,4.3000
4.7096,4.3000
4.7204,4.3000
4.7295,4.3000
4.7394,4.3000
4.7491,4.3000
4.7601,4.3000
4.7692,4.3000
4.7791,4.3000
4.7897,4.3000
4.8001,4.3000
4.8093,4.3000
4.8199,4.3000
4.8295,4.3000
4.8401,4.3000
4.8500,4.3000
4.8597,4.3000
4.8693,4.3000
4.8805,4.3000
4.8895,4.3000
4.8993,4.3000
4.9096,4.3000
4.9207,4.3000
4.9292,4.3000
4.9395,4.3000
4.9494,4.3000
4.9599,4.3000
4.9695,4.3000
4.9798,4.3000
4.9895,4.3000
5.0006,4.3000
5.0097,4.3000
5.0194,4.3000
5.0290,4.4000
5.0405,4.4000
5.0494,4.4000
5.0598,4.4000
5.0696,4.4000
5.0809,4.4000
5.0892,4.5000
5.0993,4.5000
5.1094,4.5000
5.1201,4.5000
5.1291,4.6000
5.1392,4.6000
5.1493,4.6000
5.1593,4.6000
5.1694,4.6000
5.1797,4.6000
5.1897,4.6000
5.1992,4.6000
5.2098,4.6000
5.2191,4.6000
5.2291,4.6000
5.2415,4.6000
5.2495,4.6000
5.2593,4.6000
5.2718,4.6000
5.2789,4.6000
5.2894,4.6000
5.2994,4.6000
5.3115,4.6000
5.3194,4.6000
5.3292,4.6000
5.3393,4.6000
5.3510,4.6000
5.3593,4.6000
5.3690,4.6000
5.3791,4.6000
5.3889,4.6000
5.3997,4.6000
5.4090,4.6000
5.4191,4.6000
5.4293,4.6000
5.4398,4.6000
5.4489,4.6000
5.4596,4.6000
5.4692,4.6000
5.4802,4.6000
5.4894,4.6000
5.4993,4.6000
5.5091,4.6000
5.5207,4.6000
5.5296,4.6000
5.5403,4.6000
5.5495,4.6000
5.5603,4.6000
5.5695,4.6000
5.5792,4.6000
5.5895,4.6000
5.6019,4.6000
5.6091,4.6000
5.6196,4.6000
5.6293,4.6000
5.6402,4.6000
5.6503,4.6000
5.6600,4.6000
5.6697,4.6000
5.6793,4.6000
5.6903,4.6000
5.7003,4.6000
5.7128,4.6000
5.7196,4.6000
5.7303,4.6000
5.7394,4.6000
5.7510,4.6000
5.7593,4.6000
5.7692,4.6000
5.7800,4.6000
5.7909,4.6000
5.7989,4.6000
5.8092,4.6000
5.8192,4.6000
5.8304,4.6000
5.8397,4.6000
5.8493,4.6000
5.8590,4.6000
5.8693,4.6000
5.8799,4.6000
5.8890,4.6000
5.8998,4.6000
5.9093,4.6000
5.9197,4.6000
5.9290,4.6000
5.9393,4.6000
5.9492,4.6000
5.9600,4.6000
5.9695,4.6000
5.9796,4.6000
5.9890,4.6000
5.9997,4.6000
6.0093,4.6000
6.0199,4.6000
6.0293,4.6000
6.0401,4.5000
6.0492,4.5000
6.0591,4.5000
6.0696,4.5000
6.0799,4.4000
6.0890,4.4000
6.0994,4.4000
6.1091,4.4000
6.1197,4.3000
6.1291,4.3000
6.1397,4.3000
6.1491,4.3000
6.1593,4.3000
6.1701,4.3000
6.1801,4.3000
6.1893,4.3000
6.1995,4.3000
6.2093,4.3000
6.2191,4.3000
6.2294,4.3000
6.2407,4.3000
6.2502,4.3000
6.2609,4.3000
6.2700,4.3000
6.2796,4.3000
6.2905,4.3000
6.2994,4.3000
6.3099,4.3000
6.3201,4.3000
6.3298,4.3000
6.3392,4.3000
6.3491,4.3000
6.3602,4.3000
6.3695,4.3000
6.3797,4.3000
6.3902,4.3000
6.4002,4.3000
6.4093,4.3000
6.4196,4.3000
6.4293,4.3000
6.4403,4.3000
6.4499,4.3000
6.4597,4.3000
6.4692,4.3000
6.4802,4.3000
6.4901,4.3000
6.4999,4.3000
6.5103,4.3000
6.5203,4.3000
6.5295,4.3000
6.5399,4.3000
6.5499,4.3000
6.5602,4.3000
6.5693,4.3000
6.5797,4.3000
6.5891,4.3000
6.6001,4.3000
6.6097,4.3000
6.6197,4.3000
6.6296,4.3000
6.6406,4.3000
6.6490,4.3000
6.6593,4.3000
6.6693,4.3000
6.6803,4.3000
6.6898,4.3000
6.6994,4.3000
6.7100,4.3000
6.7201,4.3000
6.7291,4.3000
6.7406,4.3000
6.7530,4.3000
6.7591,4.3000
6.7692,4.3000
6.7795,4.3000
6.7893,4.3000
6.8001,4.3000
6.8091,4.3000
6.8194,4.3000
6.8292,4.3000
6.8400,4.3000
6.8494,4.3000
6.8588,4.3000
6.8700,4.3000
6.8792,4.3000
6.8893,4.3000
6.8994,4.3000
6.9091,4.3000
6.9196,4.3000
6.9323,4.3000
6.9389,4.3000
6.9507,4.3000
6.9600,4.3000
6.9692,4.3000
6.9794,4.3000
6.9934,4.3000
6.9997,4.3000
7.0089,4.3000
7.0192,4.3000
7.0316,4.3000
7.0390,4.3000
7.0490,4.3000
7.0596,4.4000
7.0691,4.4000
7.0800,4.4000
7.0898,4.5000
7.0997,4.5000
7.1097,4.5000
7.1201,4.5000
7.1293,4.6000
7.1393,4.6000
7.1496,4.6000
7.1592,4.6000
7.1703,4.6000
7.1800,4.6000
7.1895,4.6000
7.1992,4.6000
7.2100,4.6000
7.2199,4.6000
7.2294,4.6000
7.2403,4.6000
7.2497,4.6000
7.2604,4.6000
7.2729,4.6000
7.2792,4.6000
7.2894,4.6000
7.2993,4.6000
7.3122,4.6000
7.3196,4.6000
7.3296,4.6000
7.3394,4.6000
7.3511,4.6000
7.3598,4.6000
7.3693,4.6000
7.3791,4.6000
7.3911,4.6000
7.3996,4.6000
7.4090,4.6000
7.4193,4.6000
7.4288,4.6000
7.4397,4.6000
7.4492,4.6000
7.4597,4.6000
7.4731,4.6000
7.4795,4.6000
7.4891,4.6000
7.4993,4.6000
