step_id,axis,cmd_to,t_rel_s,state_roll,state_pitch,state_yaw,enc_roll,enc_pitch,enc_yaw
0,yaw,2.0,0.20918488502502441,0.0,-0.0,0.8,0.0,-0.0,0.7
0,yaw,2.0,0.2191464900970459,0.0,-0.0,0.8,0.0,-0.0,0.8
0,yaw,2.0,0.22914791107177734,0.0,-0.0,1.0,0.0,-0.0,0.8
0,yaw,2.0,0.23918390274047852,0.0,-0.0,1.0,0.0,-0.0,1.0
0,yaw,2.0,0.2491915225982666,0.0,-0.0,1.0,0.0,-0.0,1.0
0,yaw,2.0,0.2591099739074707,0.0,-0.0,1.0,0.0,-0.0,1.0
0,yaw,2.0,0.26918530464172363,0.0,-0.0,1.4,0.0,-0.0,1.0
0,yaw,2.0,0.2791450023651123,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.2892007827758789,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.29926204681396484,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.30933332443237305,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.3191866874694824,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.3291771411895752,0.0,-0.0,1.4,0.0,-0.0,1.4
0,yaw,2.0,0.3391275405883789,0.0,-0.0,1.5,0.0,-0.0,1.4
0,yaw,2.0,0.34918689727783203,0.0,-0.0,1.5,0.0,-0.0,1.5
0,yaw,2.0,0.3591771125793457,0.0,-0.0,1.5,0.0,-0.0,1.5
0,yaw,2.0,0.369168758392334,0.0,-0.0,1.5,0.0,-0.0,1.5
0,yaw,2.0,0.37914395332336426,0.0,-0.0,1.6,0.0,-0.0,1.5
0,yaw,2.0,0.38914966583251953,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,0.3991544246673584,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,0.4092280864715576,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,0.41918039321899414,0.0,-0.0,1.8,0.0,-0.0,1.6
0,yaw,2.0,0.42919373512268066,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.4391672611236572,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.44916844367980957,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.45914196968078613,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.4691765308380127,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.47921252250671387,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,0.4891793727874756,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.4991600513458252,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,0.5091533660888672,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.5191071033477783,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,0.5291666984558105,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.5391280651092529,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.5491530895233154,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.5591106414794922,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.569122314453125,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.5791406631469727,0.0,-0.0,2.1,0.0,-0.0,1.9
0,yaw,2.0,0.5891203880310059,0.0,-0.0,2.1,0.0,-0.0,2.1
0,yaw,2.0,0.5994157791137695,0.0,-0.0,2.0,0.0,-0.0,2.1
0,yaw,2.0,0.6093499660491943,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6194314956665039,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6291673183441162,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6391255855560303,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6491625308990479,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6591358184814453,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6691544055938721,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.6791822910308838,0.0,-0.0,1.9,0.0,-0.0,2.0
0,yaw,2.0,0.6892285346984863,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.6994342803955078,0.0,-0.0,2.0,0.0,-0.0,1.9
0,yaw,2.0,0.709169864654541,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.7194700241088867,0.0,-0.0,1.8,0.0,-0.0,2.0
0,yaw,2.0,0.7294445037841797,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,0.7391674518585205,0.0,-0.0,2.0,0.0,-0.0,1.8
0,yaw,2.0,0.749211311340332,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.759152889251709,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.7691349983215332,0.0,-0.0,1.9,0.0,-0.0,2.0
0,yaw,2.0,0.779130220413208,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.7891626358032227,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.7991523742675781,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8091979026794434,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,0.8191933631896973,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,0.8291754722595215,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8391501903533936,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8491921424865723,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8592138290405273,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8691732883453369,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.879124641418457,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8891556262969971,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.8992047309875488,0.0,-0.0,2.0,0.0,-0.0,1.9
0,yaw,2.0,0.9091737270355225,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.9195718765258789,0.0,-0.0,2.1,0.0,-0.0,2.0
0,yaw,2.0,0.9295156002044678,0.0,-0.0,2.1,0.0,-0.0,2.1
0,yaw,2.0,0.9391543865203857,0.0,-0.0,1.9,0.0,-0.0,2.1
0,yaw,2.0,0.9494016170501709,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.9594559669494629,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.9691693782806396,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,0.9791762828826904,0.0,-0.0,2.0,0.0,-0.0,1.9
0,yaw,2.0,0.9891703128814697,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,0.9993386268615723,0.0,-0.0,1.9,0.0,-0.0,2.0
0,yaw,2.0,1.0092031955718994,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.0192434787750244,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.0291755199432373,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.0391805171966553,0.0,-0.0,2.0,0.0,-0.0,1.9
0,yaw,2.0,1.0492002964019775,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,1.05922269821167,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,1.0691752433776855,0.0,-0.0,1.9,0.0,-0.0,2.0
0,yaw,2.0,1.0791208744049072,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.0891919136047363,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.0992107391357422,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.109205722808838,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.1194953918457031,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.129427433013916,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.1391839981079102,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.1491656303405762,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.1591370105743408,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.169184923171997,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.1791503429412842,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.1891860961914062,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.199171781539917,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.2092421054840088,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.2191619873046875,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.2292041778564453,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.239194393157959,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.2492196559906006,0.0,-0.0,2.1,0.0,-0.0,1.9
0,yaw,2.0,1.2591583728790283,0.0,-0.0,2.1,0.0,-0.0,2.1
0,yaw,2.0,1.269209861755371,0.0,-0.0,1.8,0.0,-0.0,2.1
0,yaw,2.0,1.2791681289672852,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.2892053127288818,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.2992165088653564,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.3093740940093994,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.319267749786377,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.3293201923370361,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.3391575813293457,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.34922456741333,0.0,-0.0,2.0,0.0,-0.0,1.9
0,yaw,2.0,1.3591647148132324,0.0,-0.0,2.0,0.0,-0.0,2.0
0,yaw,2.0,1.3692550659179688,0.0,-0.0,1.8,0.0,-0.0,2.0
0,yaw,2.0,1.379143476486206,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.389190435409546,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.399195909500122,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.4092035293579102,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.4191560745239258,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.4292478561401367,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.4392178058624268,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.449169635772705,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.4591772556304932,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.4692237377166748,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.479180097579956,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.4892313480377197,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.4991717338562012,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.5092072486877441,0.0,-0.0,1.7,0.0,-0.0,1.9
0,yaw,2.0,1.519148349761963,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,1.5292158126831055,0.0,-0.0,1.9,0.0,-0.0,1.7
0,yaw,2.0,1.5391714572906494,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.5491948127746582,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.5592103004455566,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.5691888332366943,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.5791499614715576,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.5892305374145508,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.5991764068603516,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6091828346252441,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6191372871398926,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6291909217834473,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.6391563415527344,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.6492130756378174,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.6591691970825195,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.669550895690918,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6792240142822266,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6892271041870117,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.6994714736938477,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.7091844081878662,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.7191689014434814,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.729217767715454,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.739147663116455,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.7491936683654785,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.7592005729675293,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.7691926956176758,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.7791523933410645,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.7891976833343506,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.799187183380127,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8092892169952393,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8191609382629395,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8292186260223389,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8391382694244385,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.849217176437378,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8591792583465576,0.0,-0.0,1.7,0.0,-0.0,1.8
0,yaw,2.0,1.8692846298217773,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,1.8791897296905518,0.0,-0.0,1.8,0.0,-0.0,1.7
0,yaw,2.0,1.8891584873199463,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.8991920948028564,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9092187881469727,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9191536903381348,0.0,-0.0,1.9,0.0,-0.0,1.8
0,yaw,2.0,1.929198980331421,0.0,-0.0,1.9,0.0,-0.0,1.9
0,yaw,2.0,1.9391827583312988,0.0,-0.0,1.8,0.0,-0.0,1.9
0,yaw,2.0,1.9494459629058838,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9591989517211914,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9692060947418213,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9791395664215088,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9891691207885742,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,1.9991865158081055,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.009300470352173,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.0191690921783447,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.029193878173828,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.0391952991485596,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.0492396354675293,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.059177875518799,0.0,-0.0,1.7,0.0,-0.0,1.8
0,yaw,2.0,2.0692784786224365,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.0791635513305664,0.0,-0.0,1.8,0.0,-0.0,1.7
0,yaw,2.0,2.0892016887664795,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.0992188453674316,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.1092376708984375,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.1191627979278564,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.12916898727417,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.1391656398773193,0.0,-0.0,1.7,0.0,-0.0,1.8
0,yaw,2.0,2.149174213409424,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.159181833267212,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.1692187786102295,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.1791505813598633,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.1891465187072754,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.1992104053497314,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.209200859069824,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.219221591949463,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.2292065620422363,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.239142656326294,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.249194860458374,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.2592079639434814,0.0,-0.0,1.8,0.0,-0.0,1.7
0,yaw,2.0,2.2692148685455322,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.2791600227355957,0.0,-0.0,1.6,0.0,-0.0,1.8
0,yaw,2.0,2.2892117500305176,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,2.2991833686828613,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,2.3093924522399902,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,2.319204568862915,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,2.3292171955108643,0.0,-0.0,1.6,0.0,-0.0,1.6
0,yaw,2.0,2.3392553329467773,0.0,-0.0,1.8,0.0,-0.0,1.6
0,yaw,2.0,2.3492417335510254,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.3591322898864746,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.3692104816436768,0.0,-0.0,1.8,0.0,-0.0,1.8
0,yaw,2.0,2.3791720867156982,0.0,-0.0,1.7,0.0,-0.0,1.8
0,yaw,2.0,2.389216423034668,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.399362564086914,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4091544151306152,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4191715717315674,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4294795989990234,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4394400119781494,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.449167251586914,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4591383934020996,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4691848754882812,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.4791758060455322,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.489166498184204,0.0,-0.0,1.7,0.0,-0.0,1.7
0,yaw,2.0,2.499382495880127,0.0,-0.0,1.7,0.0,-0.0,1.7
1,yaw,-2.0,0.009870052337646484,0.0,-0.0,-0.3,0.0,-0.0,-0.6
1,yaw,-2.0,0.019901275634765625,0.0,-0.0,-0.3,0.0,-0.0,-0.3
1,yaw,-2.0,0.02981257438659668,0.0,-0.0,-0.3,0.0,-0.0,-0.3
1,yaw,-2.0,0.03987431526184082,0.0,-0.0,-0.3,0.0,-0.0,-0.3
1,yaw,-2.0,0.04985785484313965,0.0,-0.0,-0.3,0.0,-0.0,-0.3
1,yaw,-2.0,0.05986189842224121,0.0,-0.0,-0.3,0.0,-0.0,-0.3
1,yaw,-2.0,0.06983613967895508,0.0,-0.0,-0.4,0.0,-0.0,-0.3
1,yaw,-2.0,0.07990193367004395,0.0,-0.0,-0.4,0.0,-0.0,-0.4
1,yaw,-2.0,0.08991503715515137,0.0,-0.0,-0.5,0.0,-0.0,-0.4
1,yaw,-2.0,0.09984087944030762,0.0,-0.0,-0.5,0.0,-0.0,-0.5
1,yaw,-2.0,0.11014676094055176,0.0,-0.0,-0.6,0.0,-0.0,-0.5
1,yaw,-2.0,0.12007832527160645,0.0,-0.0,-0.6,0.0,-0.0,-0.6
1,yaw,-2.0,0.12981629371643066,0.0,-0.0,-0.7,0.0,-0.0,-0.6
1,yaw,-2.0,0.1398601531982422,0.0,-0.0,-0.7,0.0,-0.0,-0.7
1,yaw,-2.0,0.14980030059814453,0.0,-0.0,-0.7,0.0,-0.0,-0.7
1,yaw,-2.0,0.15983796119689941,0.0,-0.0,-0.7,0.0,-0.0,-0.7
1,yaw,-2.0,0.16984963417053223,0.0,-0.0,-0.9,0.0,-0.0,-0.7
1,yaw,-2.0,0.1798560619354248,0.0,-0.0,-0.9,0.0,-0.0,-0.9
1,yaw,-2.0,0.18987250328063965,0.0,-0.0,-1.0,0.0,-0.0,-0.9
1,yaw,-2.0,0.19987964630126953,0.0,-0.0,-1.0,0.0,-0.0,-1.0
1,yaw,-2.0,0.2098255157470703,0.0,-0.0,-1.3,0.0,-0.0,-1.0
1,yaw,-2.0,0.2198619842529297,0.0,-0.0,-1.3,0.0,-0.0,-1.3
1,yaw,-2.0,0.22980499267578125,0.0,-0.0,-1.3,0.0,-0.0,-1.3
1,yaw,-2.0,0.2398078441619873,0.0,-0.0,-1.4,0.0,-0.0,-1.3
1,yaw,-2.0,0.24986004829406738,0.0,-0.0,-1.4,0.0,-0.0,-1.4
1,yaw,-2.0,0.2598612308502197,0.0,-0.0,-1.4,0.0,-0.0,-1.4
1,yaw,-2.0,0.26979875564575195,0.0,-0.0,-1.5,0.0,-0.0,-1.4
1,yaw,-2.0,0.2798328399658203,0.0,-0.0,-1.5,0.0,-0.0,-1.5
1,yaw,-2.0,0.28986310958862305,0.0,-0.0,-1.6,0.0,-0.0,-1.5
1,yaw,-2.0,0.300048828125,0.0,-0.0,-1.6,0.0,-0.0,-1.6
1,yaw,-2.0,0.31020689010620117,0.0,-0.0,-1.6,0.0,-0.0,-1.6
1,yaw,-2.0,0.3198568820953369,0.0,-0.0,-1.6,0.0,-0.0,-1.6
1,yaw,-2.0,0.32982969284057617,0.0,-0.0,-1.7,0.0,-0.0,-1.6
1,yaw,-2.0,0.33981752395629883,0.0,-0.0,-1.7,0.0,-0.0,-1.7
1,yaw,-2.0,0.34981846809387207,0.0,-0.0,-1.7,0.0,-0.0,-1.7
1,yaw,-2.0,0.35982346534729004,0.0,-0.0,-1.7,0.0,-0.0,-1.7
1,yaw,-2.0,0.36980676651000977,0.0,-0.0,-1.8,0.0,-0.0,-1.7
1,yaw,-2.0,0.3798186779022217,0.0,-0.0,-1.8,0.0,-0.0,-1.8
1,yaw,-2.0,0.38982629776000977,0.0,-0.0,-1.8,0.0,-0.0,-1.8
1,yaw,-2.0,0.3998148441314697,0.0,-0.0,-1.9,0.0,-0.0,-1.8
1,yaw,-2.0,0.4099433422088623,0.0,-0.0,-1.9,0.0,-0.0,-1.9
1,yaw,-2.0,0.4198789596557617,0.0,-0.0,-1.9,0.0,-0.0,-1.9
1,yaw,-2.0,0.4297671318054199,0.0,-0.0,-1.9,0.0,-0.0,-1.9
1,yaw,-2.0,0.4398841857910156,0.0,-0.0,-1.9,0.0,-0.0,-1.9
1,yaw,-2.0,0.4497954845428467,0.0,-0.0,-2.0,0.0,-0.0,-1.9
1,yaw,-2.0,0.45984435081481934,0.0,-0.0,-2.0,0.0,-0.0,-2.0
1,yaw,-2.0,0.46979665756225586,0.0,-0.0,-2.0,0.0,-0.0,-2.0
1,yaw,-2.0,0.4798102378845215,0.0,-0.0,-2.0,0.0,-0.0,-2.0
1,yaw,-2.0,0.48981547355651855,0.0,-0.0,-2.1,0.0,-0.0,-2.0
1,yaw,-2.0,0.4998161792755127,0.0,-0.0,-2.1,0.0,-0.0,-2.1
1,yaw,-2.0,0.5100746154785156,0.0,-0.0,-2.0,0.0,-0.0,-2.1
1,yaw,-2.0,0.5198376178741455,0.0,-0.0,-2.0,0.0,-0.0,-2.0
1,yaw,-2.0,0.5298287868499756,0.0,-0.0,-2.0,0.0,-0.0,-2.0
1,yaw,-2.0,0.5398244857788086,0.0,-0.0,-2.1,0.0,-0.0,-2.0
1,yaw,-2.0,0.5498294830322266,0.0,-0.0,-2.1,0.0,-0.0,-2.1
