t_s,zoom_state
3.1997,1.3000
3.2093,1.4000
3.2190,1.4000
3.2311,1.4000
3.2395,1.4000
3.2490,1.4000
3.2608,1.4000
3.2704,1.5000
3.2795,1.5000
3.2901,1.5000
3.2998,1.6000
3.3101,1.6000
3.3192,1.6000
3.3295,1.6000
3.3390,1.6000
3.3490,1.6000
3.3605,1.7000
3.3698,1.7000
3.3789,1.7000
3.3895,1.7000
3.3992,1.8000
3.4088,1.8000
3.4196,1.9000
3.4299,1.9000
3.4395,1.9000
3.4495,1.9000
3.4598,1.9000
3.4696,1.9000
3.4791,2.0000
3.4895,2.0000
3.4995,2.0000
3.5089,2.0000
3.5199,2.1000
3.5291,2.1000
3.5395,2.2000
3.5491,2.2000
3.5597,2.2000
3.5693,2.2000
3.5801,2.2000
3.5889,2.2000
3.5998,2.3000
3.6091,2.3000
3.6210,2.4000
3.6294,2.4000
3.6391,2.4000
3.6495,2.4000
3.6602,2.4000
3.6694,2.4000
3.6797,2.4000
3.6893,2.5000
3.6999,2.5000
3.7091,2.5000
3.7199,2.5000
3.7299,2.6000
3.7400,2.6000
3.7501,2.6000
3.7591,2.6000
3.7697,2.7000
3.7800,2.7000
3.7895,2.8000
3.7997,2.8000
3.8096,2.8000
3.8203,2.8000
3.8296,2.9000
3.8402,2.9000
3.8519,2.9000
3.8619,2.9000
3.8705,3.0000
3.8799,3.0000
3.8916,3.0000
3.9001,3.0000
3.9099,3.1000
3.9193,3.1000
3.9294,3.2000
3.9402,3.2000
3.9499,3.2000
3.9592,3.2000
3.9693,3.2000
3.9801,3.2000
3.9893,3.2000
4.0001,3.3000
4.0098,3.3000
4.0213,3.3000
4.0301,3.3000
4.0398,3.4000
4.0495,3.4000
4.0612,3.4000
4.0698,3.4000
4.0804,3.5000
4.0894,3.5000
4.1013,3.6000
4.1096,3.6000
4.1193,3.6000
4.1299,3.6000
4.1401,3.6000
4.1497,3.6000
4.1601,3.7000
4.1693,3.7000
4.1809,3.7000
4.1893,3.7000
4.1998,3.8000
4.2092,3.8000
4.2208,3.8000
4.2297,3.8000
4.2391,3.8000
4.2496,3.9000
4.2611,3.9000
4.2691,3.9000
4.2794,3.9000
4.2893,4.0000
4.3002,4.0000
4.3090,4.1000
4.3195,4.1000
4.3294,4.1000
4.3400,4.1000
4.3493,4.2000
4.3593,4.2000
4.3690,4.2000
4.3806,4.2000
4.3902,4.3000
4.3997,4.3000
4.4092,4.3000
4.4199,4.3000
4.4293,4.4000
4.4394,4.4000
4.4494,4.4000
4.4600,4.4000
4.4690,4.5000
4.4794,4.5000
4.4895,4.5000
4.5003,4.5000
4.5098,4.6000
4.5191,4.6000
4.5295,4.7000
4.5389,4.7000
4.5506,4.7000
4.5590,4.7000
4.5690,4.7000
4.5807,4.7000
4.5890,4.7000
4.5991,4.8000
4.6093,4.8000
4.6202,4.8000
4.6293,4.8000
4.6395,4.9000
4.6493,4.9000
4.6611,4.9000
4.6693,4.9000
4.6792,5.0000
4.6887,5.0000
4.6999,5.0000
4.7091,5.0000
4.7190,5.1000
4.7287,5.1000
4.7401,5.1000
4.7493,5.1000
4.7589,5.2000
4.7693,5.2000
4.7799,5.2000
4.7890,5.2000
4.7992,5.3000
4.8092,5.3000
4.8201,5.3000
4.8291,5.3000
4.8396,5.4000
4.8496,5.4000
4.8607,5.4000
4.8698,5.4000
4.8794,5.5000
4.8890,5.5000
4.9006,5.5000
4.9089,5.6000
4.9189,5.6000
4.9290,5.6000
4.9407,5.6000
4.9490,5.7000
4.9590,5.7000
4.9691,5.7000
4.9800,5.7000
4.9893,5.8000
4.9997,5.8000
5.0095,5.8000
5.0201,5.8000
5.0292,5.9000
5.0391,5.9000
5.0489,5.9000
5.0605,5.9000
5.0690,6.0000
5.0789,6.0000
5.0890,6.0000
5.1007,6.0000
5.1095,6.0000
5.1194,6.0000
5.1292,6.0000
5.1399,6.0000
5.1492,6.0000
5.1596,6.0000
5.1690,6.0000
5.1806,6.0000
5.1900,6.0000
5.1990,6.0000
5.2094,6.0000
5.2200,6.0000
5.2292,6.0000
5.2392,6.0000
5.2499,6.0000
5.2601,6.0000
5.2690,6.0000
5.2798,6.0000
5.2894,6.0000
5.3012,6.0000
5.3092,6.0000
5.3196,6.0000
5.3291,6.0000
5.3408,6.0000
5.3495,6.0000
5.3592,6.0000
5.3689,6.0000
5.3805,6.0000
5.3890,6.0000
5.3984,6.0000
5.4095,6.0000
5.4201,6.0000
5.4290,6.0000
5.4390,6.0000
5.4489,6.0000
5.4604,6.0000
5.4693,6.0000
5.4791,6.0000
5.4891,6.0000
5.5008,6.0000
5.5093,6.0000
5.5193,6.0000
5.5290,6.0000
5.5406,6.0000
5.5490,6.0000
5.5589,6.0000
5.5692,6.0000
5.5800,6.0000
5.5893,6.0000
5.5993,6.0000
5.6116,6.0000
5.6199,6.0000
5.6290,6.0000
5.6393,6.0000
5.6491,6.0000
5.6600,6.0000
5.6693,6.0000
5.6789,6.0000
5.6889,6.0000
5.7005,6.0000
5.7092,6.0000
5.7188,6.0000
5.7290,6.0000
5.7395,6.0000
5.7489,6.0000
5.7605,6.0000
5.7690,6.0000
5.7807,6.0000
5.7891,6.0000
5.7992,6.0000
5.8123,6.0000
5.8194,6.0000
5.8293,6.0000
5.8396,6.0000
5.8501,6.0000
5.8596,6.0000
5.8684,6.0000
5.8791,6.0000
5.8891,6.0000
5.8996,6.0000
5.9086,6.0000
5.9190,6.0000
5.9290,6.0000
5.9398,6.0000
5.9488,6.0000
5.9593,6.0000
5.9687,6.0000
5.9803,6.0000
5.9892,6.0000
5.9990,6.0000
6.0096,6.0000
6.0200,6.0000
6.0289,6.0000
6.0392,6.0000
6.0502,6.0000
6.0609,6.0000
6.0692,6.0000
6.0795,6.0000
6.0891,6.0000
6.0998,6.0000
6.1093,6.0000
6.1196,6.0000
6.1288,6.0000
6.1401,6.0000
6.1497,5.9000
6.1592,5.9000
6.1689,5.9000
6.1807,5.8000
6.1896,5.8000
6.1993,5.8000
6.2094,5.8000
6.2201,5.8000
6.2288,5.7000
6.2395,5.7000
6.2494,5.7000
6.2586,5.7000
6.2707,5.6000
6.2791,5.6000
6.2890,5.6000
6.3026,5.6000
6.3100,5.5000
6.3192,5.5000
6.3290,5.5000
6.3395,5.5000
6.3484,5.4000
6.3587,5.4000
6.3699,5.4000
6.3802,5.4000
6.3889,5.3000
6.3994,5.3000
6.4092,5.3000
6.4198,5.3000
6.4298,5.2000
6.4398,5.2000
6.4494,5.2000
6.4601,5.2000
6.4699,5.1000
6.4792,5.1000
6.4892,5.1000
6.5010,5.1000
6.5090,5.1000
6.5193,5.0000
6.5289,5.0000
6.5406,5.0000
6.5495,5.0000
6.5599,4.9000
6.5697,4.9000
6.5804,4.9000
6.5896,4.9000
6.5993,4.8000
6.6088,4.8000
6.6205,4.8000
6.6290,4.8000
6.6389,4.7000
6.6486,4.7000
6.6602,4.7000
6.6694,4.7000
6.6788,4.7000
6.6891,4.6000
6.6995,4.5000
6.7087,4.5000
6.7193,4.5000
6.7290,4.5000
6.7398,4.4000
6.7490,4.4000
6.7597,4.4000
6.7691,4.4000
6.7809,4.3000
6.7894,4.3000
6.7995,4.3000
6.8125,4.3000
6.8204,4.2000
6.8292,4.2000
6.8392,4.2000
6.8491,4.2000
6.8609,4.2000
6.8690,4.1000
6.8796,4.1000
6.8893,4.1000
6.8999,4.1000
6.9094,4.0000
6.9191,4.0000
6.9291,4.0000
6.9400,4.0000
6.9489,3.9000
6.9589,3.9000
6.9688,3.9000
6.9810,3.9000
6.9892,3.8000
7.0000,3.8000
7.0115,3.8000
7.0203,3.8000
7.0295,3.7000
7.0393,3.7000
7.0494,3.7000
7.0603,3.7000
7.0697,3.6000
7.0793,3.6000
7.0890,3.6000
7.1006,3.6000
7.1097,3.5000
7.1190,3.5000
7.1293,3.5000
7.1399,3.5000
7.1489,3.5000
7.1589,3.4000
7.1691,3.4000
7.1796,3.4000
7.1889,3.4000
7.1992,3.3000
7.2090,3.3000
7.2199,3.3000
7.2292,3.3000
7.2393,3.2000
7.2491,3.2000
7.2604,3.2000
7.2696,3.2000
7.2791,3.1000
7.2889,3.1000
7.3005,3.0000
7.3092,3.0000
7.3190,3.0000
7.3291,3.0000
7.3394,2.9000
7.3494,2.9000
7.3592,2.9000
7.3693,2.9000
7.3811,2.8000
7.3901,2.8000
7.3998,2.8000
7.4091,2.8000
7.4204,2.7000
7.4290,2.7000
7.4397,2.7000
7.4487,2.7000
7.4604,2.7000
7.4686,2.6000
7.4787,2.6000
7.4894,2.6000
7.5000,2.6000
7.5090,2.5000
7.5191,2.5000
7.5289,2.5000
7.5397,2.5000
7.5496,2.4000
7.5592,2.4000
7.5690,2.4000
7.5797,2.4000
7.5894,2.3000
7.5990,2.3000
7.6089,2.3000
7.6200,2.3000
7.6297,2.2000
7.6393,2.2000
7.6497,2.2000
7.6605,2.2000
7.6696,2.1000
7.6791,2.1000
7.6889,2.1000
7.7008,2.1000
7.7107,2.1000
7.7199,2.0000
7.7296,2.0000
7.7418,2.0000
7.7491,2.0000
7.7590,1.9000
7.7687,1.9000
7.7802,1.9000
7.7892,1.9000
7.7987,1.8000
7.8090,1.8000
7.8204,1.8000
7.8287,1.8000
7.8404,1.7000
7.8492,1.7000
7.8612,1.6000
7.8695,1.6000
7.8795,1.6000
7.8887,1.6000
7.9012,1.5000
7.9095,1.5000
7.9190,1.5000
7.9287,1.5000
7.9412,1.4000
7.9488,1.4000
7.9587,1.4000
7.9704,1.4000
7.9799,1.3000
7.9889,1.3000
8.0002,1.3000
8.0100,1.3000
8.0200,1.2000
8.0293,1.2000
8.0392,1.2000
8.0487,1.2000
8.0598,1.1000
8.0689,1.1000
8.0787,1.1000
8.0886,1.1000
8.1004,1.1000
8.1095,1.1000
8.1191,1.1000
8.1298,1.0000
8.1389,1.0000
8.1487,1.0000
8.1594,1.0000
8.1690,1.0000
8.1794,1.0000
8.1886,1.0000
8.1990,1.0000
8.2094,1.0000
8.2200,1.0000
8.2297,1.0000
8.2390,1.0000
8.2491,1.0000
8.2597,1.0000
8.2694,1.0000
8.2792,1.0000
8.2887,1.0000
8.3004,1.0000
8.3093,1.0000
8.3203,1.0000
8.3293,1.0000
8.3399,1.0000
8.3500,1.0000
8.3602,1.0000
8.3723,1.0000
8.3793,1.0000
8.3902,1.0000
8.3990,1.0000
8.4088,1.0000
8.4196,1.0000
8.4290,1.0000
8.4390,1.0000
8.4508,1.0000
8.4598,1.0000
8.4699,1.0000
8.4794,1.0000
8.4892,1.0000
8.4996,1.0000
8.5092,1.0000
8.5201,1.0000
8.5313,1.0000
8.5394,1.0000
8.5497,1.0000
8.5593,1.0000
8.5705,1.0000
8.5820,1.0000
8.5895,1.0000
8.5998,1.0000
8.6103,1.0000
8.6201,1.0000
8.6298,1.0000
8.6404,1.0000
8.6515,1.0000
8.6599,1.0000
8.6699,1.0000
8.6798,1.0000
8.6891,1.0000
8.7006,1.0000
8.7100,1.0000
8.7201,1.0000
8.7300,1.0000
8.7400,1.0000
8.7491,1.0000
8.7593,1.0000
8.7697,1.0000
8.7799,1.0000
8.7889,1.0000
8.8004,1.0000
8.8093,1.0000
8.8197,1.0000
8.8321,1.0000
8.8401,1.0000
8.8507,1.0000
8.8601,1.0000
8.8699,1.0000
8.8795,1.0000
8.8896,1.0000
8.8998,1.0000
8.9090,1.0000
8.9197,1.0000
8.9324,1.0000
8.9399,1.0000
8.9497,1.0000
8.9601,1.0000
8.9698,1.0000
8.9799,1.0000
8.9893,1.0000
8.9999,1.0000
9.0100,1.0000
9.0200,1.0000
9.0303,1.0000
9.0391,1.0000
9.0506,1.0000
9.0591,1.0000
9.0693,1.0000
9.0796,1.0000
9.0893,1.0000
9.1000,1.0000
9.1094,1.0000
9.1210,1.0000
9.1327,1.0000
9.1400,1.0000
9.1496,1.0000
9.1594,1.1000
9.1691,1.1000
9.1808,1.2000
9.1901,1.2000
9.1998,1.2000
9.2092,1.2000
9.2210,1.3000
9.2293,1.3000
9.2389,1.3000
9.2498,1.3000
9.2591,1.3000
9.2696,1.3000
9.2803,1.4000
9.2892,1.4000
9.2997,1.5000
9.3101,1.5000
9.3194,1.5000
9.3292,1.5000
9.3388,1.5000
9.3499,1.5000
9.3592,1.6000
9.3699,1.6000
9.3803,1.6000
9.3898,1.6000
9.3992,1.6000
9.4100,1.7000
9.4199,1.7000
9.4295,1.7000
9.4400,1.7000
9.4496,1.8000
9.4598,1.8000
9.4698,1.9000
9.4797,1.9000
9.4891,1.9000
9.4996,1.9000
9.5091,2.0000
9.5188,2.0000
9.5287,2.0000
9.5406,2.0000
9.5489,2.1000
9.5591,2.1000
9.5692,2.1000
9.5799,2.1000
9.5887,2.2000
9.5989,2.2000
9.6087,2.2000
